imdb_id,title,tagline,overview,poster_path,popularity,vote_average,vote_count
tt0190590,"O Brother, Where Art Thou?",They have a plan...but not a clue.,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",/eIqSzq6j3yuxNmifiUOh6iTpG9N.jpg,12.434175,7.3,1144
tt0146309,Thirteen Days,You'll never believe how close we came,"Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors.",/37yRUulECxF96eIok4ZXB8nRJ11.jpg,10.204559,6.9,192
tt0189998,Shadow of the Vampire,An Unspeakable Horror. A Creative Genius. Captured For Eternity.,"Director F.W. Murnau (John Malkovich) makes a Faustian pact with a vampire (Willem Dafoe) to get him to star in his 1922 film ""Nosferatu.""",/cff7lGek3gJ4fh68547ki9PA6cq.jpg,12.691457,6.6,149
tt0237572,The Pledge,,A police chief about to retire pledges to help a woman find her daughter's killer. Based on a story by Swiss writer Friedrich Dürrenmatt.,/1SLCUsNThBezrLcXHZ7j0t1wRY4.jpg,12.806634,6.6,221
tt0092948,Eddie Murphy Raw,Shock has its value.,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",/6hLlDbhxkjqDlTWklYXERDYX7SL.jpg,11.266569,7.4,106
tt0092965,Empire of the Sun,"To survive in a world at war, he must find a strength greater than all the events that surround him.","Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor named Basie, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",/mD5BkLNSPXS8GZDB0VRRrI7YV5V.jpg,10.220906,7.3,491
tt0083907,The Evil Dead,The Ultimate Experience In Grueling Terror,"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.",/fA7uqS8ZBzCVPKgB7rFaR0wTFpy.jpg,10.421679,7.3,913
tt0093260,Innerspace,This summer take a trip you'll never forget.,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",/vf6oLT1SWLLY6AVrA6jfFPSAL7g.jpg,10.134408,6.6,336
tt0230838,Sweet November,She Just Needed A Month To Change His Life For Ever.,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",/unObEztpIx6gmVAKe0p1VWHMcDI.jpg,14.840318,6.4,292
tt0179626,15 Minutes,America Likes to Watch,"When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",/qqqleHV8y7NLKt7isSZAvOwVPH6.jpg,12.149946,5.7,194
tt0099385,Death Warrant,,"The Canadian policeman Louis Burke is assigned in a jail to investigate in some murders of prisoners and jailors. When in jail, Lois, using his outstandings martial arts is able to save his life and make himself respected in that violent world. At least, helped by two another prisoners, he succeded in finding the truth about the dreadful crimes.",/9v2TpOuuneETKHgovuQ1KcVfNVN.jpg,13.90542,5.4,117
tt0077413,Death on the Nile,A murderer strikes on board the luxury Nile steamer Karnak-and Hercule Poirot faces his most baffling case.,"As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?",/pgR1eEc4nSmGSd9VXhomKXvsGYQ.jpg,11.162277,6.7,121
tt0215750,Enemy at the Gates,Some Men Are Born To Be Heroes.,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans.,/dOWSbEn3ucyoiBE9IgFWAo1O7Sg.jpg,10.704813,7.2,1023
tt0242445,Exit Wounds,This Is Gonna Hurt,"Maverick cop Orin Boyd always brings down the domestic terrorists he tracks, but he ruffles feathers with his unorthodox techniques -- and soon finds himself reassigned to the toughest district in Detroit. When he discovers a group of detectives secretly operating a drug ring, Boyd joins forces with an unlikely ally -- gangster Latrell Walker -- to bring down the rotten cops.",/ioPpykV342e0zIuqbJxdOwcMZMS.jpg,12.280827,5.3,111
tt0209144,Memento,Some memories are best forgotten.,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",/fQMSaP88cf1nz4qwuNEEFtazuDM.jpg,15.450789,8.1,4168
tt0164334,Along Came a Spider,The game is far from over.,"When a teacher kidnaps a girl from a prestigious school, homicide detective, Alex Cross takes the case and teams up with young security agent, Jezzie Flannigan in hope of finding the girl and stopping the brutal psychopath. Every second counts as Alex and Jezzie attempt to track down the kidnapper before the spider claims another victim for its web.",/1ZjDmPKMUtout8hR77qmK1llgls.jpg,13.214068,6.1,408
tt0221027,Blow,Based on a True Story.,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",/yCLLbZzAa7jreGus7pvjZmL0bj7.jpg,12.332223,7.4,1352
tt0235679,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,"When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",/5ILjS6XB5deiHop8SXPsYxXWVPE.jpg,10.264597,6.0,143
tt0243155,Bridget Jones's Diary,Health Warning: Adopting Bridget's lifestyle could seriously damage your health.,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",/f6z20eozbI7IvvFQfhQzuXoyo7Y.jpg,10.780524,6.6,1397
tt0245686,Joe Dirt,He Came. He Cleaned. He Conquered.,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",/8FKSjl4cEg4OEyWdCTjqAT8M6qv.jpg,10.442468,5.5,247
tt0086250,Scarface,The world is yours...,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",/zr2p353wrd6j3wjLgDT4TcaestB.jpg,11.299673,8.0,3017
tt0209163,The Mummy Returns,The most powerful force on earth is about to be unleashed by the two people who should know better.,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.",/hioiYUZVIuYIhagDGhIAjyNEUu0.jpg,16.945657,6.0,2258
tt0080319,Nine to Five,Getting even is a full-time job,"Frank Hart is a pig. He takes advantage in the grossest manner of the women who work with him. When his three assistants manage to trap him in his own house they assume control of his department and productivity leaps, but just how long can they keep Hart tied up?",/4EXOz4zxZ2ZOFr8kNrG60Ctd6AM.jpg,15.458258,6.7,102
tt0183790,A Knight's Tale,He Will Rock You,"William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to ""change his Stars"", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.",/1ZUpkMivvlF0ZoyXQzHF4El3izv.jpg,10.90061,6.6,933
tt0126029,Shrek,The greatest fairy tale never told.,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/140ewbWv8qHStD3mlBDvvGd0Zvu.jpg,17.987728,7.3,4183
tt0203009,Moulin Rouge!,No Laws. No Limits. One Rule. Never Fall In Love.,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",/xhuQz2yKPlWvMvvnf2u9RVkAQx6.jpg,13.691781,7.4,1348
tt0213149,Pearl Harbor,It takes a moment to change history. It takes love to change lives.,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",/gzjMpcyV1RksWonaA87DZ8wQTH0.jpg,11.419388,6.6,1833
tt0095647,Mississippi Burning,1964. When America was at war with itself.,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner.",/uSukdUQwx0l4rRuMXNqugR1tu4n.jpg,13.971865,7.4,336
tt0054047,The Magnificent Seven,They were seven - And they fought like seven hundred!,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,/7w3JmmyL8GpBvW6BusQfQCSm2h0.jpg,10.650752,7.4,472
tt0053221,Rio Bravo,They fought back to back...No quarter given...No quarter asked...No way in...No way out...of Rio Bravo,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",/x0XFYNOAPROkYaYG8CeS75BJXxC.jpg,10.847383,7.6,265
tt0102685,Point Break,Twenty-seven banks in three years. Anything to catch the perfect wave.,"In the coastal town of Los Angeles, a gang of bank robbers call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. The F.B.I. believes that the members of the gang could be surfers and send young agent Johnny Utah undercover at the beach to mix with the surfers and gather information.",/zAt6vprHgkQCaQ5n6qwfXd4zAcD.jpg,11.453093,6.9,861
tt0230011,Atlantis: The Lost Empire,Atlantis is waiting...,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea.",/9kbLIQEj99g5Hb9g1IG3VNdtt3h.jpg,10.901602,6.7,1257
tt0146316,Lara Croft: Tomb Raider,Born into Wealth. Groomed by the Elite. Trained for Combat.,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",/m6aodY7SrvlTRiUFkxClaNAIQT.jpg,15.851722,5.7,2235
tt0212720,A.I. Artificial Intelligence,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.","A robotic boy, the first programmed to love, David is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.",/wnUAcUrMRGPPZUDroLeZhSjLkuu.jpg,13.249364,6.8,2011
tt0257106,Scary Movie 2,No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",/tSGWhSResV2Cnqqr91TGKyZzf79.jpg,10.869056,5.4,1019
tt0076786,Suspiria,The Most Frightening Film You'll Ever See!,"From the moment she arrives in Freiberg, Germany, to attend the prestigious Tans Academy, American ballet-dancer Suzy Bannion senses that something horribly evil lurks within the walls of the age-old institution.",/ccMPzxtnr5WcHaiwIN4P7mXoJzo.jpg,10.050219,7.5,396
tt0067824,The Big Boss,Every Limb Of His Body Is A Lethal Weapon!!!,"Chen is a city boy who moves with his cousins to work at an ice factory. He does this with a family promise never to get involved in any fight. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.",/txmbBHN45wqWn4qrT9MPlDhuJCA.jpg,10.486927,7.3,148
tt0068935,The Way of the Dragon,The Colosseum . . the battleground of Bruce Lee and Chuck Norris.,"Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off.",/uVASFTBi4EDOI0mqx2PXUYdhxps.jpg,11.116474,7.4,235
tt0173840,Final Fantasy: The Spirits Within,Unleash a new reality,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",/ixu5L3L55wJPVUGAfwdE4qVwWbi.jpg,10.223851,5.9,441
tt0250494,Legally Blonde,Don't judge a book by its hair color!,"Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.",/1gAnkZNAd3HqgWL7aqSOQFwt7D1.jpg,12.769371,6.2,908
tt0227445,The Score,There are no partners in crime,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,/8d9HG9An0WOPNQywo99QyEptLHz.jpg,14.741992,6.7,436
tt0094608,The Accused,Being a victim was her only crime.,"After a young woman suffers a brutal rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.",/pnVcMHjcNCJ7u3pokJGAXVpJT7D.jpg,13.028922,6.8,130
tt0094761,The Blob,"Scream now, while there's still room to breathe.  Terror has no shape.","Remake of the 1958 horror sci-fi about a deadly blob which is the spawn of a secret government germ warfare project which consumes everyone in its path. Teenagers try in vain to warn the townsfolk, who refuse to take them seriously, while government agents try to cover up the evidence and confine the creature.",/hUZXLtqL0In7F6IXEQHapkqXa0G.jpg,10.874079,6.3,187
tt0090887,Critters,"They eat so fast, you don't have time to scream.",A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.,/7tFJqfcmu7sAxwcRwQ0j9qnGrok.jpg,10.113807,5.9,221
tt0095243,Gorillas in the Mist,"At the far ends of the earth she found a reason to live, and a cause to fight for.","The story of Dian Fossey, a scientist who came to Africa to study the vanishing mountain gorillas, and later fought to protect them.",/yiD0x9H8cFsoebgyLtR4BLKXo0O.jpg,11.978983,6.7,136
tt0095253,The Great Outdoors,"The wildlife is wild, but his brother-in-law in unbearable.","It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.",/eSruS487kYsjr7k3QJayktlIYyp.jpg,11.666172,6.4,155
tt0095489,The Land Before Time,A new adventure is born.,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",/hkKSmDRnbKUBAyZszz9b4kcQhvt.jpg,13.631352,7.0,660
tt0095963,Red Heat,Moscow's toughest detective. Chicago's craziest cop. There's only one thing worse than making them mad. Making them partners.,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,/tCBns5Uxpy82dvs0pztDtD2CeL8.jpg,14.25013,5.8,360
tt0091949,Short Circuit,Something wonderful has happened... No. 5 is alive!,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",/7HGVea7ful5Hvm7yngAQhIXubJv.jpg,12.171218,6.4,535
tt0096163,The Vanishing,Who Has Seen This Woman?,"A young man begins an obsessive search for his girlfriend after she mysteriously disappears during their sunny vacation getaway. His three-year investigation draws the attention of her abductor, a seemingly mild-mannered professor who, in truth, harbors a diabolically clinical and calculating mind. When the kidnapper contacts the man and promises to reveal his lover’s fate, The Vanishing unfolds with intense precision, culminating in a genuinely chilling finale that has unnerved audiences around the world.",/rInUOmuP36paf3fQ4gJMUZNx6Bp.jpg,11.096035,7.4,124
tt0096256,They Live,Who are they? And what do they want?,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",/8N8BnBGwgsxXXwZ2q9eVFFIKFL1.jpg,11.292364,7.1,562
tt0096928,Bill & Ted's Excellent Adventure,History is about to be rewritten by two guys who can't spell.,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.",/b2yKJ1STPklVSRtso2Tg4TPXK7u.jpg,15.109261,6.7,464
tt0097257,Earth Girls Are Easy,Valerie's about to discover how far a girl has to go to find Mr. Right.,"In this musical comedy, Valerie is dealing with her philandering fiancé, Ted, when she finds that a trio of aliens have crashed their spaceship into her swimming pool. Once the furry beings are shaved at her girlfriend's salon, the women discover three handsome men underneath. After absorbing the native culture via television, the spacemen are ready to hit the dating scene in 1980s Los Angeles.",/vjBfREN3yWoUINU0fHrdXjNxcCU.jpg,11.509677,5.5,110
tt0097737,Leviathan,The true meaning of fear,Underwater deep-sea miners encounter a Soviet wreck and bring back a dangerous cargo to their base on the ocean floor with horrifying results. The crew of the mining base must fight to survive against a genetic mutation that hunts them down one by one.,/xbkwnoWW3fiViysDloJrPhXcuUJ.jpg,10.653446,6.0,125
tt0098141,The Punisher,,"The avenging angel of Marvel Comics fame comes brilliantly to life in this searing action-adventure thriller! Dolph Lundgren stars as Frank Castle, a veteran cop who loses his entire family to a mafia car bomb. Only his ex-partner believes Castle survived the blast to become THE PUNISHER ... a shadowy, invincible fighter against evil who lives for total revenge on his mob enemies.",/9OjFAb9r21TNJIbbMVAZtbj3I60.jpg,12.597613,5.5,109
tt0133152,Planet of the Apes,You'll be sorry you were ever born human,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",/uHp6PTo7SCrqdH5wCSrCCf8EQFX.jpg,17.319836,5.6,1270
tt0098282,"See No Evil, Hear No Evil",MURDER! The blind guy couldn't see it. The deaf guy couldn't hear it. Now they're both wanted for it.,"A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?",/psB1Zb6sqnzHyCgtJrEJqphflVx.jpg,17.367336,6.4,220
tt0098536,Turner & Hooch,The Oddest Couple Ever Unleashed!,"Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some ""real"" cases, not just misdemeanors. Then Amos Reed is murdered, and Scott Turner sets himself on the case. The closest thing to a witness in the case is Amos Reed's dog, Hooch, which Scott Turner has to take care of if it's going to avoid being ""put to sleep"".",/oSvaWdWISYCIySdg2TUOHTTapkS.jpg,12.372038,5.9,335
tt0080360,Altered States,When he heard his cry for help it wasn't human,"A research scientist (William Hurt) explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind.",/wJuBAkVbd2xaauodX3Ronqvw06O.jpg,10.603299,6.7,169
tt0252866,American Pie 2,This Summer It's All About Sticking Together.,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",/q4LNgUnRfltxzp3gf1MAGiK5LhV.jpg,10.25103,6.0,1375
tt0230600,The Others,"Sooner or later she'll see them, then everything will be different.","Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",/k9GpVK2dyMMzjciQiMdoaL1WUlS.jpg,11.046007,7.4,1708
tt0261983,Session 9,Fear is a place.,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,/mWwrWhPHiHSoCWUkYcq4GplRF6V.jpg,14.242234,6.2,255
tt0250687,Rat Race,563 miles. 9 people. $2 million. 1001 problems!,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",/3pwTkYPd1dznkar1dMiEM2XVgTo.jpg,12.330275,6.0,531
tt0258470,Bubble Boy,Life is an adventure. Don't blow it.,"Jimmy is young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door Chloe. But when Chloe decides to marry her high school boyfriend, Jimmy -- bubble suit and all -- treks cross-country to stop her. Swoosie Kurtz, as Jimmy's overprotective mom, co-stars along with Fabio, who portrays the leader of a religious cult.",/49fddSeVx68wfmMhICuGiOilB7G.jpg,10.295438,5.1,165
tt0261392,Jay and Silent Bob Strike Back,Hollywood had it coming,"When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.",/8xI9g6su8aKwg3Nk5qUnS025NyA.jpg,11.619446,6.4,491
tt0263488,Jeepers Creepers,What’s eating you?,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",/gaIiibMDw95MDT0QtpwMCFDSyQO.jpg,10.414363,6.1,731
tt0103596,3 Ninjas,Crosses Teenage Mutant Ninja Turtles and Home Alone!,"Each year, three brothers Samuel, Jeffrey and Michael Douglas visits their Japanese grandfather, Mori Shintaro whom the boys affectionately refer to as Grandpa, for the summer. Mori is a highly skilled in the fields of Martial arts and Ninjutsu, and for years he has trained the boys in his techniques. After an organized crime ring proves to be too much for the FBI, it's time for the 3 brother NINJAS! To use their martial arts skills, they team up to battle the crime ring and outwit some very persistent kidnappers!",/lvfgYcK0dpgwCuRX4mTqc1Yg3yF.jpg,11.035859,5.5,102
tt0202470,Rock Star,The story of a wanna be who got to be.,"Rock Star tells the story of Chris Cole and a rock band called Steel Dragon. Cole is a photocopier technician by day, and the lead singer of a Steel Dragon tribute band called ""Blood Pollution"" by night.Internal struggles between the Steel Dragon band members culminate with the firing of the lead singer, Bobby Beers and the starting of recruitment sessions to find a new vocalist. Loosely inspired by the true story of the heavy metal band Judas Priest.",/eMbsUnRfRciBGLclsqmICPOXbir.jpg,10.076223,6.0,194
tt0139654,Training Day,"The only thing more dangerous than the line being crossed, is the cop who will cross it.","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",/sDT2biSB7wzBJdXq9o3ldr7VfvY.jpg,13.664622,7.3,1665
tt0057193,"It's a Mad, Mad, Mad, Mad World",The biggest entertainment ever to rock the screen with laughter!,"A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",/jihWfNbGSjGAxiHOX2r1kSlzwIm.jpg,13.266545,7.0,142
tt0196229,Zoolander,3% Body Fat. 1% Brain Activity.,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic ""he's so hot right now"" Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. Its a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories can Derek make the world safe.",/pdgS9VE1Q5D7dwzDe7jt67ooPVq.jpg,10.40782,6.1,1363
tt0206314,Joy Ride,"It was just a joke, just for fun.","Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",/q8y2T2LvJV0mvia1RA9pS1K33GR.jpg,10.337689,6.3,328
tt0082100,The Party,,"Le Boum is the story of a 13-year-old French girl dealing with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",/1a7lRpHfOtmnvlbxLnt5mBk8RPA.jpg,12.105748,6.4,225
tt0219965,Bandits,"Two's company, three's a crime.",Two bank robbers fall in love with the girl they've kidnapped.,/3wTzOr0CekiBJZL7ZiNE2y2H16N.jpg,13.136791,6.2,307
tt0166924,Mulholland Drive,An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.,"After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",/oKyY4TFaLjQTgyX8oRde82GinOw.jpg,18.184056,7.7,1517
